,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,9.545001983642578,0.671243127730777,1.1541990280151366,0.20497146184637136,8,80,"{'RF__max_depth': 8, 'RF__n_estimators': 80}",0.5158139534883721,0.5272219637040484,0.5323406235458352,0.5253606328524896,0.5337366216845044,0.5268947590550499,0.006351588500313109,16
58,10.016798257827759,0.4550030294508016,1.182002878189087,0.22432406554927542,8,90,"{'RF__max_depth': 8, 'RF__n_estimators': 90}",0.5106976744186047,0.5169846440204746,0.5430432759422987,0.5342019543973942,0.5211726384364821,0.5252200374430508,0.011776627990495224,18
59,10.361197757720948,0.2914156652842279,1.2001987934112548,0.19321789128203595,8,100,"{'RF__max_depth': 8, 'RF__n_estimators': 100}",0.5269767441860466,0.5337366216845044,0.5286179618427176,0.532805956258725,0.5421126105165193,0.5328499788977025,0.005272367063509859,11
60,5.609401655197144,0.47805340549370695,1.0947978019714355,0.19259300086348943,9,10,"{'RF__max_depth': 9, 'RF__n_estimators': 10}",0.4613953488372093,0.4727780362959516,0.49371800837598884,0.46533271288971617,0.45881805490926014,0.4704084322616252,0.012572086613119383,66
61,6.234198141098022,0.3332334194826436,1.1237998962402345,0.23741756928315516,9,20,"{'RF__max_depth': 9, 'RF__n_estimators': 20}",0.5116279069767442,0.5286179618427176,0.5127966496044672,0.4899953466728711,0.511400651465798,0.5108877033125196,0.012290709716887366,32
62,7.242001914978028,0.4639347809347144,1.0875983238220215,0.20296050842984564,9,30,"{'RF__max_depth': 9, 'RF__n_estimators': 30}",0.5176744186046511,0.5072126570497906,0.5169846440204746,0.501628664495114,0.511400651465798,0.5109802071271657,0.006044638721007642,31
63,7.877601051330567,0.7538030019231978,1.1068008422851563,0.21787459944971824,9,40,"{'RF__max_depth': 9, 'RF__n_estimators': 40}",0.5144186046511627,0.5141926477431363,0.5379246161005119,0.5202419730107026,0.5216379711493718,0.521683162530977,0.008657314786025851,23
64,9.050399589538575,0.44085962127500905,1.166198205947876,0.17345156136761564,9,50,"{'RF__max_depth': 9, 'RF__n_estimators': 50}",0.5027906976744186,0.536063285248953,0.5281526291298279,0.5193113075849232,0.5332712889716147,0.5239178417219474,0.012004237340793728,20
65,9.886001300811767,0.5375580729362869,1.1593988418579102,0.1978238308332695,9,60,"{'RF__max_depth': 9, 'RF__n_estimators': 60}",0.5251162790697674,0.5453699395067473,0.5332712889716147,0.5211726384364821,0.5388552815262913,0.5327570855021806,0.008821766522103699,12
66,10.82300000190735,0.8610982466329091,1.153599214553833,0.2224837587997339,9,70,"{'RF__max_depth': 9, 'RF__n_estimators': 70}",0.5427906976744186,0.5407166123778502,0.5588645881805491,0.5304792926942764,0.5351326198231736,0.5415967621500536,0.009651541064509932,7
67,11.616601514816285,0.43800969971606896,1.1833999633789063,0.2359806970285615,9,80,"{'RF__max_depth': 9, 'RF__n_estimators': 80}",0.5274418604651163,0.5430432759422987,0.5397859469520707,0.5421126105165193,0.5234993020009306,0.5351765991753872,0.008092272805862758,10
68,12.230599546432495,1.025894581813778,1.1928021430969238,0.17892028319700362,9,90,"{'RF__max_depth': 9, 'RF__n_estimators': 90}",0.5325581395348837,0.5295486272684969,0.5444392740809679,0.539320614239181,0.5402512796649604,0.537223586957698,0.005409288180448941,9
69,12.821998834609985,0.7814050774687182,1.235400342941284,0.20454956047726192,9,100,"{'RF__max_depth': 9, 'RF__n_estimators': 100}",0.532093023255814,0.5467659376454165,0.5728245695672406,0.5262912982782689,0.5449046067938577,0.5445758871081195,0.016081296697069265,5
70,6.001399421691895,0.2745272460981347,1.084799575805664,0.19760713916517958,10,10,"{'RF__max_depth': 10, 'RF__n_estimators': 10}",0.4781395348837209,0.4755700325732899,0.4927873429502094,0.4592833876221498,0.4816193578408562,0.4774799311740453,0.010831885296382767,57
71,6.81879997253418,0.457041832157828,1.0863990306854248,0.20537963824434885,10,20,"{'RF__max_depth': 10, 'RF__n_estimators': 20}",0.5037209302325582,0.5020939972080037,0.5030246626337832,0.4988366682177757,0.5365286179618427,0.5088409752507926,0.013944588801847417,34
72,7.75179877281189,0.5208616198440236,1.1002008438110351,0.19580763375510948,10,30,"{'RF__max_depth': 10, 'RF__n_estimators': 30}",0.5153488372093024,0.5216379711493718,0.5160539785946953,0.5183806421591438,0.5314099581200559,0.5205662774465137,0.005849674574006458,24
73,9.089999723434449,0.3412724374050198,1.1451992511749267,0.21612161785888936,10,40,"{'RF__max_depth': 10, 'RF__n_estimators': 40}",0.5293023255813953,0.5267566309911587,0.5276872964169381,0.5290832945556072,0.5463006049325267,0.5318260304955252,0.007297025738890461,13
74,10.42660050392151,0.6540857735888618,1.1464010715484618,0.20337763381474025,10,50,"{'RF__max_depth': 10, 'RF__n_estimators': 50}",0.546046511627907,0.5467659376454165,0.5267566309911587,0.5234993020009306,0.545835272219637,0.53778073089701,0.010386748262750425,8
75,11.507601499557495,0.7048899530339179,1.1875989437103271,0.217623312810509,10,60,"{'RF__max_depth': 10, 'RF__n_estimators': 60}",0.5590697674418604,0.5444392740809679,0.5407166123778502,0.5379246161005119,0.554211261051652,0.5472723062105684,0.008071080334871809,3
76,12.198399257659911,0.5720156558384131,1.1867981433868409,0.2042839558638769,10,70,"{'RF__max_depth': 10, 'RF__n_estimators': 70}",0.5413953488372093,0.5476966030711959,0.5467659376454165,0.5332712889716147,0.5463006049325267,0.5430859566915927,0.005372525300863195,6
77,13.483998775482178,0.8688336636025389,1.1631988525390624,0.22610260856647366,10,80,"{'RF__max_depth': 10, 'RF__n_estimators': 80}",0.5325581395348837,0.5644485807352256,0.5463006049325267,0.5449046067938577,0.5467659376454165,0.546995573928382,0.010177964597615894,4
78,14.224598789215088,0.5950608348974897,0.9665987968444825,0.19685659400871114,10,90,"{'RF__max_depth': 10, 'RF__n_estimators': 90}",0.5381395348837209,0.5514192647743137,0.5481619357840857,0.554211261051652,0.5453699395067473,0.5474603872001038,0.0055314996029153934,2
79,12.67240309715271,1.3607785532345,0.6962023735046386,0.1343624568524471,10,100,"{'RF__max_depth': 10, 'RF__n_estimators': 100}",0.5409302325581395,0.5649139134481154,0.550953932061424,0.5374592833876222,0.5532805956258725,0.5495075914162346,0.0097202369509262,1
